0,label
0.21829063690191472,0
0.7977307059447732,0
0.14591640702866598,0
0.22993667302325552,0
0.13138918498029473,0
0.17389336880436582,0
0.6242169347409136,0
0.23058429885478054,0
0.5507284565926941,0
0.4192483851825039,1
0.12811337595189168,0
0.39653693441486937,0
0.4628091324168092,1
0.41713543995502567,0
0.3362429707700728,0
0.8192443909800495,0
0.21627068287078527,0
0.43026743230239145,0
0.49099961708639805,1
0.7171168680446603,1
0.23109765631293883,0
0.23441908595088773,0
0.4210735181383122,0
0.49409612070014974,0
0.36040481783205436,0
0.6303099009828467,1
0.4593431480879109,0
0.47596479123269164,0
0.7228682664766397,0
0.29547433512932586,1
0.3346045959688276,0
0.33900251165869066,0
0.49079617387174257,0
0.303716821837535,1
0.40760397584201274,0
0.4760913951990248,0
0.4056192600609236,0
0.5352274455557953,0
0.1659922985179674,0
0.26834454026326165,0
0.06150262554308779,0
0.36996925047040996,1
0.2435295654539804,0
0.2764401530381813,0
0.4113369049062936,0
0.34183644705572536,1
0.21203699319891506,0
0.24713101096484236,0
0.1247662188101807,0
0.05937332905050394,0
0.05734139211827895,0
0.21084728322344332,0
0.5487183010525377,1
0.1509424146206271,0
0.3469406052656211,0
0.5238564813828093,1
0.7490309007698394,1
0.3046247666124755,0
0.22402271582336522,1
0.1370008691965647,0
0.46884567262348253,0
0.3085568555784992,0
0.28744301924434923,0
0.42921298181893913,0
0.49881829778359943,0
0.4756909737177441,0
0.22603304561115417,1
0.28033977442642655,1
0.35099954121125493,0
0.23401941325443376,0
0.2897364712297088,0
0.39160461733430924,0
0.2712301221435854,0
0.2757893211886136,0
0.30391191989531297,0
0.909908927065564,0
0.17932301896494077,0
0.415299521804092,0
0.28240882045301074,0
0.4593431480879109,0
0.6789716732906795,0
0.08276485909583384,0
0.36866082563948366,0
0.45460680092153066,0
0.949732162088061,1
0.17342011578639885,0
0.4635704900830211,0
0.5174790642413105,0
0.14590791819614846,0
0.2397249381611154,0
0.30510149929920577,0
0.5256813201315658,0
0.7831705153333184,1
0.1583445038016365,0
0.31681592501893063,0
0.46201087304373867,1
0.39748831069311635,0
0.18222396520615822,0
0.28402148934218224,0
0.5506062174044412,1
0.6644846612807048,0
0.21325902135822442,0
0.2965456467531214,0
0.2570032870724599,0
0.22626669798912288,0
0.4474695280117446,0
0.308781545715365,1
0.08022312435585809,0
0.30114546213329907,0
0.13354436133254466,0
0.17504278818261176,0
0.16285377810075194,0
0.5963214101222997,0
0.7753147992955495,0
0.2670834450790141,0
0.24740794941854077,0
0.20431579481645576,1
0.3928507861402831,0
0.27468026030293957,0
0.3072665696486086,1
0.1609391414724405,1
0.20830219901286576,0
0.35590945246109573,0
0.15194359321894188,1
0.6911922946526255,0
0.19294541231296478,0
0.3588030580084998,0
0.2540792911391701,1
0.359162302277725,0
0.10036511442536787,0
0.43762320817370715,0
0.27503746184281364,1
0.04096724030261828,0
0.2744490270692101,0
0.8152678114100355,0
0.22564817929463626,0
0.4833557038371912,1
0.10727053990152727,0
0.40619860685167486,0
